Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)	Absolute acceleration (m/s^2)
8.984640917	0.078586578	3.280128937	10.46099625	10.96347865
8.994631917	0.030985565	3.244802399	10.44947021	10.94171515
9.004621917	-0.117954712	3.258873138	10.33870056	10.84079779
9.014612917	-0.330512695	3.285218353	10.07779312	10.60489568
9.024603917	-0.455652466	3.199596405	9.934690704	10.44715826
9.034594917	-0.347277832	3.107088776	10.14769775	10.61839782
9.044585917	0.032931519	3.003354492	10.5744603	10.99274457
9.054576917	0.496367798	2.882855072	10.87458618	11.26116597
9.064567917	0.84484314	2.828218689	11.05256607	11.43992122
9.074558917	1.101259918	2.796334991	11.28263763	11.67605134
9.084548917	1.229393463	2.762505341	11.5844101	11.97252694
9.094539917	1.119671631	2.678080902	11.91522217	12.26369851
9.104530917	0.904718628	2.525697784	12.11565536	12.40914058
9.114521917	0.642314301	2.295626221	12.06116867	12.29448076
9.124512917	0.291893005	2.039059753	11.8007103	11.97913727
9.134503917	0.085322571	1.824705505	11.37379807	11.51955349
9.144494917	0.045355682	1.73638916	10.86740112	11.00534014
9.154485917	0.041763153	1.770069122	10.3023262	10.45336377
9.164476917	0.156873779	1.900747375	9.750723267	9.935494663
9.174466917	0.396974487	2.053579559	9.319470062	9.551298341
9.184457917	0.615819397	2.189496918	8.947194214	9.231761185
9.194448917	0.64470932	2.246827698	8.668324127	8.977957896
9.204439917	0.596359863	2.2056633	8.47028595	8.773046207
9.214430917	0.445174255	2.12138855	8.340505829	8.617569668
9.224421917	0.198038177	2.031874695	8.220305786	8.470015414
9.234412917	-0.020058289	1.961970062	8.114625549	8.348465528
9.244403917	-0.18726059	1.866768036	8.013735352	8.230421843
9.254394917	-0.327818298	1.835932159	7.945926361	8.161853801
9.264384917	-0.326920166	1.863325195	7.925718384	8.148366062
9.274375917	-0.21525238	1.944157104	7.89922348	8.137801425
9.284366917	-0.041763153	2.079326019	7.912845154	8.181592711
9.294357917	0.106877747	2.220931549	7.943082275	8.248425052
9.304348917	0.185314636	2.312840424	8.117020569	8.442132151
9.314339917	0.193697205	2.294728088	8.393345947	8.703536741
9.324330917	0.137264557	2.162552948	8.790021057	9.053173311
9.334321917	0.037721558	1.969604187	9.129664764	9.339782775
9.344312917	-0.092807007	1.842668152	9.426796875	9.605651377
9.354302917	-0.220940552	1.809437256	9.716594238	9.886105477
9.364293917	-0.156574402	1.84177002	9.985135803	10.15478062
9.374284917	-0.057929535	1.883084106	10.14664993	10.32007105
9.384275917	0.016016693	1.952240295	10.13287857	10.31924061
9.394266917	0.030835876	2.067051544	10.00564316	10.21697352
9.404257917	0.114362183	2.173929291	9.851314087	10.08897599
9.414248917	0.146096191	2.24308548	9.754764862	10.01040529
9.424239917	0.08068222	2.330952759	9.70940918	9.985613502
9.434230917	-0.048798523	2.385589142	9.709858246	9.998738121
9.444220917	-0.106129303	2.385738831	9.692194977	9.982066753
9.454211917	-0.172291718	2.395767975	9.612560577	9.908113316
9.464202917	-0.217797089	2.399510193	9.435029755	9.737806283
9.474193917	-0.276624756	2.419119415	9.231752472	9.547455876
9.484184917	-0.308059387	2.477647705	9.0283255	9.367192753
9.494175917	-0.320483551	2.509232025	8.925040283	9.276599545
9.504166917	-0.310753784	2.582878876	8.973838806	9.343319224
9.514157917	-0.266445923	2.661315765	9.094038849	9.479194988
9.524148917	-0.302969971	2.724933472	9.228309631	9.626980413
9.534138917	-0.338296509	2.803220673	9.354646912	9.771484509
9.544129917	-0.357905731	2.870131531	9.489815826	9.920804198
9.554120917	-0.342936859	2.930156708	9.585017853	10.02875821
9.564111917	-0.366887054	2.956651611	9.595795441	10.04767063
9.574102917	-0.426463165	2.963088226	9.574240265	10.03134285
9.584093917	-0.474513245	2.946173401	9.53621933	9.99222596
9.594084917	-0.514330444	2.952610016	9.48936676	9.951408102
9.604075917	-0.568218384	2.984643402	9.414672089	9.892776097
9.614065917	-0.629291382	3.039579163	9.326355743	9.829341818
9.624056917	-0.664468231	3.119363251	9.185947723	9.723866551
9.63404825	-0.677790527	3.21187088	9.05646698	9.633021785
9.64403925	-0.583636322	3.318898315	8.947493591	9.561033362
9.65403025	-0.441432037	3.439248047	8.891060944	9.543283192
9.66402125	-0.34278717	3.552712097	8.887318726	9.577249105
9.67401225	-0.191451874	3.686384125	8.951086121	9.682356349
9.68400325	0.006735992	3.813619537	9.011710052	9.785430876
9.69399425	0.116906891	3.914360046	9.095386047	9.902622337
9.70398425	0.15328125	3.91271347	9.180259552	9.980480313
9.71397525	0.170495453	3.852388916	9.31033905	10.07732019
9.72396625	0.157472534	3.744613037	9.377249908	10.09850188
9.73395725	0.095800781	3.624412994	9.377698975	10.05419243
9.74394825	-0.019758911	3.478316803	9.317524109	9.94561882
9.75393925	-0.073048096	3.339705048	9.273515625	9.856827982
9.76393025	-0.142503662	3.224444733	9.21798111	9.766705016
9.77392125	-0.242795105	3.191662903	9.191785583	9.733169256
9.78391225	-0.278121643	3.189417572	9.241781616	9.780606502
9.79390225	-0.257763977	3.117716675	9.341474304	9.851382731
9.80389325	-0.321681061	3.08313858	9.455537109	9.950698681
9.81388425	-0.522862701	3.229683838	9.363777924	9.918900146
9.82387525	-0.571960602	3.313359833	9.07398056	9.676911466
9.83386625	-0.498014374	3.316203918	8.904532928	9.515037226
9.84385725	-0.329464874	3.426075439	9.098679199	9.727923889
9.85384825	0.09595047	3.106340332	9.096733246	9.612965853
9.86383925	0.682430878	2.847528534	9.631720734	10.0669844
9.87383025	0.975222015	2.708318024	10.44153671	10.83105412
9.88382025	1.108894043	2.749332733	11.44145737	11.81928184
9.89381125	1.214125214	2.816692657	12.4960144	12.86694344
9.90380225	1.114881592	2.70053421	13.24879898	13.56711172
9.91379325	0.975371704	2.376308441	13.43740677	13.68071973
9.92378425	0.738115082	2.059567108	13.07950104	13.26122083
9.93377525	0.478255463	1.857936401	12.27627136	12.42527644
9.94376625	0.254171448	1.792672119	11.30509094	11.44916406
9.95375725	0.076940002	1.837279358	10.2532283	10.41682321
9.96374825	0.020956421	1.954335938	9.313183136	9.516052136
9.97373825	0.038769379	2.138303375	8.6328479	8.893812864
9.98372925	0.163609772	2.256707153	8.227191467	8.532653443
9.99372025	0.371976471	2.283351746	7.988587646	8.316825974
10.00371125	0.531844025	2.277962952	7.883506165	8.223237971
10.01370225	0.643661499	2.281106415	7.845335541	8.195549789
10.02369325	0.781225433	2.34607132	7.845934296	8.226363035
10.03368425	0.897234192	2.425106964	7.958649902	8.368170723
10.04367525	1.005758514	2.524649963	8.191266174	8.630309911
10.05366625	1.149609375	2.581980743	8.449628906	8.909795448
10.06365625	1.290466461	2.605182495	8.740474091	9.211306468
10.07364725	1.379381561	2.600093079	9.014554138	9.482898493
10.08363825	1.407373352	2.526895294	9.275162201	9.715684918
10.09362925	1.406175842	2.385738831	9.541458435	9.935215616
10.10362025	1.355431366	2.191891937	9.783205719	10.11695105
10.11361125	1.22625	2.068398743	10.01851639	10.30303999
10.12360225	1.080453186	1.971849518	10.17299515	10.41851236
10.13359325	0.923280029	1.890568542	10.19919067	10.4139419
10.14358425	0.75937088	1.831441498	9.975855103	10.17096392
10.15357425	0.582289124	1.827250214	9.483977966	9.675936235
10.16356525	0.393381958	1.882485352	8.790320435	8.998235038
10.17355625	0.251027985	2.02424057	8.148754578	8.400164647
10.18354725	0.170495453	2.226170654	7.702532501	8.019595464
10.19353825	0.197888489	2.444416809	7.381001129	7.777757457
10.20352925	0.292192383	2.664459229	7.227719879	7.708738809
10.21352025	0.406554565	2.89243515	7.187902679	7.758699159
10.22351125	0.479153595	3.093467102	7.250622253	7.897509097
10.23350225	0.504750366	3.20723053	7.414232025	8.093944473
10.24349225	0.508043518	3.224893799	7.673941956	8.339510379
10.25348325	0.494122467	3.214714966	8.010292511	8.645422803
10.26347425	0.481847992	3.165766754	8.292006683	8.888848714
10.27346525	0.425115967	3.103795624	8.554261322	9.10986595
10.28345625	0.374521179	3.071612549	8.798852692	9.327104505
10.29344725	0.32527359	3.090772705	8.989256744	9.511330908
10.30343825	0.316591644	3.076701965	9.102571106	9.613694711
10.31342925	0.295485535	3.074306946	9.17232605	9.678338704
10.32342025	0.252075806	3.102598114	9.200467529	9.712788478
10.33341025	0.135617981	3.092119904	9.209448853	9.715634097
10.34340125	-0.047301636	3.110232239	9.243128815	9.752497747
10.35339225	-0.188757477	3.105741577	9.304201813	9.810679462
10.36338325	-0.25626709	3.054548035	9.330846405	9.821437326
10.37337425	-0.30416748	3.059936829	9.379944305	9.871123868
10.38336525	-0.383203125	3.115321655	9.452693024	9.96019473
10.39335625	-0.391436005	3.207380219	9.472601624	10.00853094
10.40334725	-0.341889038	3.27503952	9.443562012	10.0011817
10.41333825	-0.338895264	3.363804932	9.322314148	9.916429533
10.42332925	-0.359103241	3.404520264	9.180259552	9.797799692
10.43331925	-0.358354797	3.433260498	9.059011688	9.694399856
10.44331025	-0.366737366	3.439547424	8.999884644	9.641727354
10.45330125	-0.365240479	3.419788513	9.038504333	9.67072462
10.46329225	-0.428409119	3.426823883	9.180558929	9.808634898
10.47328325	-0.444725189	3.458557892	9.381291504	10.00839815
10.48327425	-0.451910248	3.453917542	9.540111237	10.15615536
10.49326525	-0.490080872	3.426225128	9.663903809	10.26500047
10.50325625	-0.469423828	3.382815399	9.805958405	10.38367079
10.51324725	-0.415236511	3.327580261	9.961484985	10.51077518
10.52323725	-0.31479538	3.303929443	10.09096573	10.62274142
10.53322825	-0.261356506	3.328628082	10.26744873	10.79669281
10.54321925	-0.42361908	3.458857269	10.24349854	10.82000041
10.55321025	-0.639919281	3.559597778	9.967322845	10.60319564
10.56320125	-0.581241302	3.473826141	9.768236847	10.38382206
10.57319225	-0.215701447	3.151696014	9.828262024	10.32349017
10.58318325	0.294138336	2.730172577	10.26265869	10.62367747
10.59317425	0.556392975	2.460882568	11.25928619	11.53850258
10.60316525	0.517024841	2.34951416	12.34946915	12.58161038
10.61315525	0.35341507	2.260149994	13.35268295	13.54722563
10.62314625	0.253123627	2.14473999	14.06460251	14.22944219
10.63313737	0.162711639	2.022593994	14.28404617	14.4274508
10.64312837	0.01526825	1.771116943	13.83737503	13.95027011
10.65311937	-0.189954987	1.455273743	12.62295044	12.70798105
10.66311037	-0.48678772	1.367705841	11.15869537	11.25273584
10.67310137	-0.675844574	1.460812225	9.870025177	10.00040675
10.68309237	-0.640518036	1.642684021	8.795709229	8.970684198
10.69308337	-0.558488617	1.866169281	8.042176208	8.274726309
10.70307338	-0.405207367	2.084565125	7.542215881	7.835472237
10.71306438	-0.234562225	2.277364197	7.326813812	7.676171426
10.72305538	-0.15208374	2.392175446	7.250322876	7.636282776
10.73304638	-0.214204559	2.406395874	7.315437469	7.704041152
10.74303738	-0.447868652	2.305505676	7.464527435	7.825286741
10.75302838	-0.662073212	2.093396759	7.760611725	8.065218241
10.76301938	-0.832119598	1.872306519	8.184829559	8.437380496
10.77301038	-0.958456879	1.699266357	8.495882721	8.717004586
10.78300138	-1.024918671	1.606609039	8.650960236	8.85837253
10.79299137	-1.04138443	1.626218262	8.66682724	8.879355932
10.80298237	-0.993334351	1.721420288	8.64811615	8.873551368
10.81297337	-1.025068359	1.823208618	8.624016266	8.874035799
10.82296437	-1.034498749	1.857936401	8.627908173	8.886107965
10.83295538	-0.949176178	1.825453949	8.710985413	8.950669494
10.84294638	-0.80038559	1.788031769	8.848249969	9.062516329
10.85293738	-0.655187531	1.771116943	9.068442078	9.262978335
10.86292838	-0.618064728	1.819017334	9.405541077	9.599741195
10.87291938	-0.595461731	1.864073639	9.868378601	10.06052888
10.88291038	-0.659827881	1.883982239	10.34798126	10.53876075
10.89290038	-0.762364655	1.818568268	10.74914703	10.92852014
10.90289138	-0.898731079	1.747915192	10.97532669	11.14992023
10.91288238	-0.986748047	1.720522156	10.97368011	11.15148077
10.92287338	-0.997076569	1.739382935	10.74929672	10.93466939
10.93286438	-1.048569489	1.813478851	10.38300842	10.5922173
10.94285538	-1.041983185	1.889520721	9.982890472	10.2134284
10.95284638	-0.95591217	1.996548157	9.635313263	9.886315507
10.96283738	-0.86235672	2.120041351	9.372160492	9.647571027
10.97282838	-0.867146759	2.239642639	9.198222198	9.506588992
10.98281838	-0.918040924	2.291884003	9.09269165	9.421919808
10.99280938	-1.054407349	2.312690735	9.044342194	9.39470271
11.00280038	-1.253942413	2.35190918	9.066795502	9.450430098
11.01279138	-1.445244598	2.363884277	9.092991028	9.505743877
11.02278238	-1.532363434	2.359692993	9.087602234	9.513191004
11.03277338	-1.531315613	2.35071167	9.010662231	9.437309294
11.04276438	-1.448088684	2.380350037	8.871302032	9.298549719
11.05275538	-1.376836853	2.480791168	8.721463623	9.171364799
11.06274638	-1.341660004	2.54605545	8.663234711	9.128750494
11.07273638	-1.265318756	2.637215881	8.720116425	9.197628478
11.08272738	-1.180744629	2.722239075	8.819360046	9.305152072
11.09271838	-1.165626068	2.776875458	8.903485107	9.399030189
11.10270938	-1.202449493	2.780467987	8.999734955	9.495899971
11.11270038	-1.262175293	2.787952423	9.123976593	9.623549971
11.12269137	-1.359772339	2.778072968	9.260941772	9.763796021
11.13268237	-1.466051331	2.769989777	9.394913177	9.903865078
11.14267337	-1.54448822	2.717149658	9.488618317	9.99010629
11.15266437	-1.594933319	2.732417908	9.533524933	10.04480052
11.16265537	-1.567839661	2.827919312	9.448352051	9.98632091
11.17264538	-1.463656311	2.932402039	9.247918854	9.811486872
11.18263638	-1.333726501	3.064726868	9.059610443	9.656496183
11.19262738	-1.296154633	3.200793915	8.925639038	9.570377775
11.20261838	-1.25079895	3.251837769	8.918154602	9.574571969
11.21260938	-1.176104279	3.235521698	9.021439819	9.655992872
11.22260038	-1.195713501	3.250041504	9.140891418	9.774886008
11.23259138	-1.286424866	3.219505005	9.266480255	9.893824222
11.24258238	-1.333277435	3.179837494	9.416019287	10.02748296
11.25257338	-1.326092377	3.182082825	9.586065674	10.1870912
11.26256337	-1.313518524	3.164269867	9.715845795	10.30221307
11.27255437	-1.22160965	3.133883057	9.807155914	10.36792459
11.28254537	-1.113684082	3.124302979	9.890233154	10.43159974
11.29253637	-0.996028748	3.107388153	9.95744339	10.47848335
11.30252737	-0.84364563	3.033142548	10.08408005	10.56410725
11.31251837	-0.744851074	3.014431458	10.24170227	10.70205894
11.32250938	-0.714763641	3.042572937	10.37597305	10.83646409
11.33250038	-0.825533295	3.186872864	10.40426422	10.91267052
11.34249138	-0.995130615	3.29494812	10.15862503	10.725886
11.35248238	-1.074315948	3.174598389	9.906698914	10.45824617
11.36247238	-0.917741547	2.886297913	9.943971405	10.39497631
11.37246338	-0.728235626	2.689606934	10.24349854	10.615723
11.38245438	-0.621208191	2.614163818	10.80812439	11.13711385
11.39244538	-0.396226044	2.501448212	11.44864243	11.72542757
11.40243638	-0.116308136	2.390828247	11.97614548	12.21301141
11.41242738	0.188308411	2.399510193	12.41054214	12.64178253
11.42241838	0.545765076	2.434537354	12.67070114	12.91400399
11.43240938	0.917591858	2.399510193	12.64705032	12.90532858
11.44240038	1.156345367	2.328258362	12.32327362	12.59448269
11.45239037	1.216071167	2.251468048	11.75580368	12.03107882
11.46238138	1.079105988	2.166444855	10.97562607	11.23932029
11.47237238	0.830473022	2.158960419	10.21191422	10.47062498
11.48236338	0.605490875	2.143243103	9.518855438	9.775925483
11.49235438	0.407752075	2.039209442	8.81771347	9.059619625
11.50234538	0.14280304	1.93293045	8.061186676	8.290919337
11.51233638	-0.126037903	1.80315033	7.335346069	7.554769263
11.52232738	-0.291443939	1.668280792	6.700516205	6.911224044
11.53231838	-0.419577484	1.553469543	6.236930237	6.441165397
11.54230938	-0.577499084	1.494043121	6.006110229	6.216030094
11.55229938	-0.689915314	1.487456818	6.115832062	6.33181749
11.56229038	-0.655935974	1.589544525	6.569688263	6.791001964
11.57228138	-0.530646515	1.733245697	7.300019531	7.521702701
11.58227238	-0.158670044	1.860331421	8.099506989	8.311920514
11.59226338	0.334404602	1.927391968	8.694369965	8.911718988
11.60225438	0.794398041	1.946103058	9.1570578	9.395216491
11.61224537	1.203946381	2.046095123	9.697284393	9.983652475
11.62223637	1.434017944	2.258952484	10.31460068	10.65599648
11.63222775	1.485061798	2.460882568	10.92069031	11.2926006
11.64221775	1.440604248	2.563419342	11.44909149	11.82066645
11.65220875	1.342258759	2.500550079	11.76897629	12.10632942
11.66219975	1.168470154	2.307900696	11.75894714	12.04012317
11.67219075	0.917891235	2.081721039	11.38487503	11.60997271
11.68218175	0.598305817	1.928439789	10.69361252	10.88256397
11.69217275	0.300574951	1.876946869	9.834099884	10.01612677
11.70216375	0.138013	1.870510254	9.106313324	9.297461941
11.71215475	0.063468018	1.939666443	8.435707855	8.656067301
11.72214575	0.001496887	2.01376236	7.830666046	8.085454335
11.73213675	-0.021255798	2.094145203	7.333549805	7.626719391
11.74212675	-0.009580078	2.168390808	6.976841583	7.306047423
11.75211775	0.010927277	2.22781723	6.71159317	7.071688052
11.76210875	0.038769379	2.314636688	6.5466362	6.943881594
11.77209975	0.049696655	2.391427002	6.530170441	6.954460356
11.78209075	0.098195801	2.502496033	6.74677002	7.196598815
11.79208175	0.278720398	2.596201172	7.192992096	7.652259854
11.80207275	0.547261963	2.646346893	7.752229156	8.2097323
11.81206375	0.801882477	2.69349884	8.21985672	8.687001554
11.82205475	0.977467346	2.750679932	8.584648132	9.067406799
11.83204475	1.119521942	2.770289154	8.883576508	9.372607051
11.84203575	1.182391205	2.761906586	9.153315582	9.633761628
11.85202675	1.144669647	2.765798492	9.428293762	9.892048987
11.86201775	1.032852173	2.765349426	9.640702057	10.08251344
11.87200875	0.886306915	2.765948181	9.816137238	10.2368237
11.88199975	0.766705627	2.683769073	9.907597046	10.29324697
11.89199075	0.685274963	2.619103546	9.929750977	10.29219411
11.90198175	0.607137451	2.559527435	9.883646851	10.22772075
11.91197275	0.555644531	2.480491791	9.853409729	10.17601413
11.92196375	0.528401184	2.443967743	9.831555176	10.1445386
11.93195375	0.509690094	2.488125916	9.813293152	10.13663046
11.94194475	0.572409668	2.52390152	9.75147171	10.08905012
11.95193575	0.698896637	2.532134399	9.692194977	10.04185265
11.96192675	0.843795319	2.544109497	9.692494354	10.05628811
11.97191775	0.981508942	2.630030823	9.698481903	10.09658225
11.98190875	1.035396881	2.687361603	9.69069809	10.10957905
11.99189975	1.035097504	2.681224365	9.687255249	10.10461801
12.00189075	0.987197113	2.642454987	9.701625366	10.1033985
12.01188175	0.925974426	2.533032532	9.725874939	10.09288491
12.02187275	0.872535553	2.398612061	9.77138031	10.09923419
12.03186275	0.769998779	2.283501434	9.838291168	10.12912879
12.04185375	0.715661774	2.21733902	9.868228912	10.13956143
12.05184475	0.693956909	2.150428162	9.861343231	10.11691691
12.06183575	0.70443512	2.106569366	9.885293427	10.13177622
12.07182675	0.702788544	2.066602478	9.940827942	10.17766268
12.08181775	0.698896637	1.991009674	10.00863693	10.2286553
12.09180875	0.711769867	1.912273407	10.0953067	10.29944772
12.10179975	0.667611694	1.870061188	10.1405127	10.33309402
12.11179075	0.494571533	1.898202667	10.13317795	10.32129206
12.12178075	0.225580902	2.023791504	9.968071289	10.17394044
12.13177175	0.082328796	2.009720764	9.722581787	9.928461723
12.14176275	0.231867828	1.710493011	9.801916809	9.952744454
12.15175375	0.761017456	1.183439026	10.45605652	10.55029826
12.16174475	1.231040039	0.936302948	11.63455582	11.7369081
12.17173575	1.170565796	1.091979218	12.92502228	13.02377993
12.18172675	1.07880661	1.295555878	14.0500827	14.15086968
12.19171775	0.922830963	1.425036621	14.72981918	14.8273369
12.20170875	0.811462555	1.199755096	14.7627507	14.83363381
12.21169975	0.792302399	0.732127533	13.98257309	14.02412578
12.22168975	0.729283447	0.302969971	12.76171188	12.78612276
12.23168075	0.568218384	0.14744339	11.56614807	11.58103592
12.24167175	0.420176239	0.210462341	10.57535843	10.58579465
12.25166275	0.416434021	0.35925293	9.740245056	9.755760028
12.26165375	0.464933167	0.545465698	8.988807678	9.017336589
12.27164475	0.445623322	0.745150452	8.313711548	8.358925113
12.28163575	0.380209351	0.910556488	7.770640869	7.83304103
12.29162675	0.274529114	0.950673065	7.370223541	7.436352638
12.30161775	0.135168915	0.887803802	7.119345245	7.175760792
12.31160875	-0.106578369	0.819695435	7.000941467	7.049570269
12.32159875	-0.46104126	0.73946228	7.005432129	7.059422272
12.33158975	-0.827479248	0.605041809	7.166347504	7.23929099
12.34158075	-1.059047699	0.399968262	7.525600433	7.610270595
12.35157175	-1.126257935	0.202828217	8.051007843	8.131932335
12.36156275	-1.059197388	0.127235413	8.70305191	8.768192545
12.37155375	-0.872385864	0.192200317	9.276659088	9.319570907
12.38154475	-0.561033325	0.325423279	9.751172333	9.772718177
12.39153575	-0.135617981	0.481398926	10.18467087	10.19694355
12.40152675	0.282163239	0.657283173	10.61053528	10.63461782
12.41151675	0.543220367	0.875679016	11.00721039	11.05534181
12.42150775	0.705632629	1.055006104	11.36466705	11.43532302
12.43149875	0.758921814	1.153201904	11.61719193	11.69893094
12.44148975	0.674347687	1.170865173	11.68380341	11.76167216
12.45148075	0.459394684	1.107397156	11.51779861	11.58002836
12.46147175	0.1579216	1.020877075	11.12621292	11.17406565
12.47146275	-0.106129303	0.954265594	10.62505508	10.66834953
12.48145375	-0.29129425	0.97701828	10.17598892	10.22693344
12.49144475	-0.337398376	1.04961731	9.820927277	9.882618415
12.50143575	-0.339643707	1.188678131	9.466464386	9.546845632
12.51142575	-0.368982697	1.306034088	9.094188538	9.194897413
12.52141675	-0.411045227	1.421444092	8.725954285	8.850521999
12.53140775	-0.506995697	1.54104538	8.440797272	8.595284991
12.54139875	-0.630488892	1.640289001	8.331225128	8.514539118
12.55138975	-0.769100647	1.685195618	8.37777832	8.580126436
12.56138075	-0.91145462	1.642384644	8.550668793	8.754548169
12.57137175	-1.063987427	1.575174408	8.818761292	9.021296713
12.58136275	-1.190773773	1.512754211	9.129664764	9.330441908
12.59135375	-1.235381012	1.46021347	9.421108704	9.613307382
12.60134475	-1.252146149	1.436412964	9.670939178	9.856886769
12.61133475	-1.179098053	1.433119812	9.895921326	10.06843401
12.62132575	-1.063837738	1.470392303	10.0342337	10.19704125
12.63131638	-0.947230225	1.473835144	10.1869162	10.3364741
12.64130738	-0.803379364	1.528022461	10.28286667	10.42677409
12.65129838	-0.718505859	1.661694489	10.39977356	10.5561721
12.66128938	-0.616268463	1.772015076	10.50231033	10.66856816
12.67128038	-0.52181488	1.852098541	10.61367874	10.78669255
12.68127138	-0.457299042	1.912123718	10.75453583	10.93276637
12.69126238	-0.342038727	1.959125977	10.82054855	11.0017924
12.70125338	-0.224533081	1.901944885	10.70753357	10.87745763
12.71124338	-0.173040161	1.883084106	10.44408142	10.61389586
12.72123437	-0.248183899	1.927242279	10.12973511	10.31442637
12.73122537	-0.288749542	1.979333954	9.819430389	10.02109537
12.74121637	-0.248782654	2.04175415	9.649084625	9.865874869
12.75120737	-0.07140152	2.116598511	9.643546143	9.87335149
12.76119837	0.075742493	2.198328552	9.734257507	9.979687098
12.77118937	0.119601288	2.357597351	9.808054047	10.0881363
12.78118037	0.140707397	2.484982452	9.859397278	10.16870941
12.79117138	0.135318604	2.572101288	9.861343231	10.19215907
12.80116238	0.056881714	2.622546387	9.797725525	10.14280092
12.81115238	-0.044307861	2.645897827	9.622589722	9.979828227
12.82114338	-0.112266541	2.634371796	9.432634735	9.794238948
12.83113438	-0.146994324	2.593207397	9.2857901	9.642210832
12.84112538	-0.123792572	2.575993195	9.288634186	9.640009885
12.85111638	-0.10059082	2.625989227	9.444160767	9.802964374
12.86110738	-0.102387085	2.663710785	9.616452484	9.979077945
12.87109838	-0.069754944	2.666554871	9.713899841	10.07349149
12.88108938	-0.004041595	2.691552887	9.750723267	10.11538815
12.89108038	0.022752686	2.728226624	9.697284393	10.07378096
12.90107037	-0.041463776	2.760110321	9.563612366	9.9540248
12.91106137	-0.193547516	2.840792542	9.277108154	9.704241269
12.92105238	-0.218545532	2.80471756	8.940458221	9.372619482
12.93104338	-0.108075256	2.637964325	8.605005798	9.000925554
12.94103438	-0.038320313	2.519710236	8.574768677	8.937397047
12.95102538	0.203426971	2.423310699	9.112450562	9.431361117
12.96101638	0.536035309	2.291135559	10.02555176	10.2979767
12.97100738	0.786913605	2.136806488	10.93266541	11.16728919
12.98099838	0.87403244	2.037862244	11.72332123	11.93118082
12.99098938	0.846789093	2.050436096	12.36413864	12.56157889
13.00097938	0.83780777	2.068997498	12.6898613	12.88469062
13.01097038	0.810265045	1.956132202	12.46547791	12.64401527
13.02096138	0.776734772	1.785786438	11.71598648	11.8767289
13.03095238	0.692310333	1.690883789	10.80438217	10.95778516
13.04094338	0.623004456	1.701212311	9.964778137	10.12813217
13.05093438	0.490529938	1.8194664	9.200766907	9.391761777
13.06092538	0.404758301	1.923200684	8.596922607	8.818707868
13.07091637	0.395327911	2.035467224	8.159981232	8.419305475
13.08090737	0.355959778	2.08980423	7.849526825	8.130747841
13.09089837	0.346080322	2.11315567	7.668403473	7.961759246
13.10088937	0.335452423	2.140548706	7.694748688	7.993974885
13.11087938	0.308658142	2.183659058	7.826923828	8.131689452
13.12087038	0.351618805	2.199526062	8.083639984	8.384914196
13.13086138	0.483045502	2.222727814	8.439150696	8.740315575
13.14085238	0.768501892	2.241139526	8.808881836	9.121935142
13.15084338	1.007554779	2.266885986	9.057065735	9.390653781
13.16083438	1.158890076	2.374362488	9.131760406	9.506296416
13.17082538	1.187330933	2.477198639	9.099577332	9.505186766
13.18081638	1.227148132	2.519410858	9.043444061	9.467692649
13.19080738	1.281335449	2.499502258	9.020841064	9.448010668
13.20079838	1.342408447	2.395318909	9.061706085	9.468586499
13.21078837	1.35842514	2.277364197	9.177864532	9.553266662
13.22077937	1.393152924	2.13426178	9.339228973	9.680761655
13.23077037	1.45213028	1.960024109	9.565558319	9.87169098
13.24076137	1.475781097	1.837578735	9.860445099	10.13819525
13.25075237	1.415306854	1.832040253	10.20697449	10.46622153
13.26074337	1.266216888	1.874851227	10.60275146	10.84143491
13.27073438	1.077459412	1.867666168	10.88162155	11.09318635
13.28072538	0.849034424	1.764680328	10.89344696	11.06806861
13.29071638	0.627794495	1.626068573	10.67834427	10.81967011
13.30070738	0.520916748	1.539997559	10.20113663	10.32986618
13.31069738	0.513731689	1.524878998	9.650431824	9.783660388
13.32068838	0.62599823	1.658251648	9.1371492	9.307479134
13.33067938	0.825084229	1.880838776	8.743168488	8.981164384
13.34067038	1.053509216	2.137554932	8.448132019	8.777810511
13.35066138	1.231040039	2.389481049	8.194409637	8.624003048
13.36065238	1.29405899	2.546953583	8.013136597	8.507168703
13.37064338	1.326242065	2.571053467	7.904911652	8.41765182
13.38063438	1.291065216	2.528242493	7.9308078	8.423572393
13.39062538	1.226848755	2.474354553	8.078101501	8.537172377
13.40061537	1.194216614	2.468965759	8.18707489	8.634242323
13.41060638	1.240919495	2.55892868	8.253985748	8.730193464
13.42059738	1.236129456	2.695295105	8.239915009	8.757215944
13.43058838	1.189276886	2.817291412	8.262518005	8.810261869
13.44057938	1.200204163	2.97206955	8.471333771	9.057438009
13.45057038	1.217268677	2.999312897	8.615484009	9.203487686
13.46056138	1.060694275	2.888692932	8.75693985	9.281897152
13.47055238	1.088386688	2.827170868	8.897946625	9.399517798
13.48054338	1.088835754	2.768792267	9.008716278	9.48729376
13.49053438	1.010847931	2.753673706	9.109905853	9.570523344
13.50052538	0.961001587	2.814896393	9.238638153	9.705647875
13.51051538	0.965791626	2.905458069	9.365723877	9.8534879
13.52050638	1.009500732	2.992576904	9.428443451	9.943347231
13.53049738	1.095721436	3.082390137	9.468110962	10.01732797
13.54048838	1.127305756	3.167113953	9.473649445	10.05243567
